"","year","asylum","border","borders","canada","citizen","citizens","citizenship","cross","crossing","cuba","customs","deport","deportation","deportations","deported","detain","detained","documented","emigration","ethnic","foreign","foreigner","hispanic","illegal","immigrant","immigrants","immigrate","immigration","labor","laborers","latin","latino","mexican","mexico","migrant","migrants","minorities","minority","naturalization","naturalized","racial","racism","racist","refugee","refugees","separate","separated","undocumented","immigration_total","percent_immigration","afghanistan","afraid","army","battle","combat","conflict","cyber","cybersecurity","enemies","enemy","fear","fears","fight","fights","force","fought","genocide","iran","iraq","isis","israel","jihad","korea","marine","marines","militant","military","missile","missiles","navy","nuclear","proxy","qaeda","russia","soldier","soldiers","soviet","struggle","taliban","terror","terrorism","terrorist","terrorists","threat","threaten","threatens","threats","trench","trenches","troop","troops","ussr","vietnam","war","warfare","wars","wartime","war_total","percent_war","billionaire","billionaires","cash","class","consumer","consumers","crash","crashes","debt","demand","downturn","economic","economics","economy","employment","exchange","finance","financial","gdp","goods","growth","inflation","job","jobs","loan","loans","market","markets","millionaire","millionaires","paycheck","paychecks","pension","pensions","pocketbook","poor","poverty","price","prices","recession","retire","retirement","rich","saving","stock","stocks","tax","taxes","trade","unemployed","unemployment","economy_total","percent_economy","president","party","against","american","change","child","crisis","faith","family","great","hope","together","unite","interesting_total","percent_interesting"
"216",2006,0,4,2,0,9,9,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,35,0.657771096,2,0,0,1,0,1,0,0,4,4,5,1,13,0,7,1,1,6,16,1,1,0,1,1,0,0,8,0,0,0,3,0,3,0,0,0,0,1,0,20,3,11,6,1,0,0,1,0,0,3,2,0,0,13,0,0,0,141,2.649877843,0,0,0,1,0,0,0,0,0,1,0,7,0,16,0,0,0,0,0,0,2,0,7,6,1,1,2,2,0,0,0,0,0,0,0,2,1,1,1,0,3,3,1,1,0,0,10,1,3,0,0,73,1.371922571,"Bush","Republican",7,28,5,10,1,4,1,11,20,6,7,100,1.879345988
"217",2007,0,7,2,0,11,9,0,4,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,1,1,1,0,4,0,0,2,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,50,0.893176134,4,0,3,2,1,3,0,0,4,10,1,1,10,0,17,0,0,5,34,0,1,0,2,3,2,0,4,0,0,0,3,0,10,2,1,1,0,7,2,22,0,17,14,3,0,0,2,0,0,3,3,0,0,17,0,0,0,214,3.822793855,0,0,0,0,0,0,0,0,2,1,0,1,0,7,1,0,0,0,0,0,1,1,6,2,0,0,1,0,0,0,0,0,0,0,0,2,3,2,0,0,0,0,0,3,1,0,9,3,1,0,1,48,0.857449089,"Bush","Republican",5,21,2,15,0,2,1,14,10,10,12,92,1.643444087
"218",2008,0,5,1,1,10,10,0,8,1,1,0,0,0,0,0,0,0,0,0,0,3,0,1,3,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0.83449235,4,0,2,0,1,0,0,0,5,7,0,0,16,0,16,0,1,7,39,0,3,0,1,4,2,0,6,1,1,0,4,0,11,0,2,2,0,2,2,23,0,17,14,2,1,0,1,0,0,10,9,0,0,10,0,0,0,226,3.92906815,0,0,0,0,1,0,0,0,0,2,0,3,0,6,0,0,2,0,0,1,5,0,6,5,0,0,6,4,0,0,1,1,1,0,0,2,1,2,2,0,0,0,2,2,0,0,16,6,7,0,0,84,1.460361613,"Bush","Republican",7,31,5,12,0,4,0,6,13,9,4,91,1.582058414
"219",2009,0,1,1,0,3,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0.235690236,2,0,0,0,1,0,1,0,0,0,2,0,1,0,7,0,0,0,4,11,1,0,1,1,1,0,0,0,0,0,1,0,1,0,1,1,0,1,0,3,1,2,2,3,0,0,2,0,0,1,1,0,0,15,0,1,0,69,1.161616162,0,0,1,3,1,1,0,0,6,2,0,8,0,22,1,0,3,6,0,1,1,0,19,14,7,5,7,1,0,0,2,2,0,0,0,0,1,3,0,6,2,1,0,3,2,0,16,1,0,0,1,149,2.508417508,"Obama","Democratic",1,38,2,14,11,0,6,5,4,3,5,89,1.498316498
"220",2010,0,2,2,0,6,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,1,2,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,32,0.45032367,3,1,0,1,1,0,0,0,0,0,3,1,8,0,6,0,0,3,5,3,0,0,2,0,0,0,2,0,0,0,4,0,2,1,0,0,0,3,0,3,1,2,2,5,3,0,1,1,0,4,4,0,0,17,0,3,0,95,1.336898396,0,0,1,6,1,1,1,0,5,1,0,2,0,15,4,0,0,11,0,2,3,0,29,23,3,3,8,4,0,0,1,0,0,0,0,0,2,1,0,6,4,3,1,2,1,0,23,8,3,2,2,182,2.561215874,"Obama","Democratic",4,46,11,9,3,2,3,6,4,6,7,101,1.421334084
"221",2011,0,4,3,0,3,3,0,6,0,0,0,1,1,0,0,0,0,2,0,0,1,0,0,1,1,1,0,1,3,0,3,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,2,40,0.576368876,1,0,0,4,2,0,0,0,1,0,0,0,4,0,5,2,0,2,4,2,0,0,7,0,0,0,2,1,0,0,5,0,4,2,0,0,2,3,2,2,1,1,1,2,0,0,1,0,0,6,6,0,0,13,0,0,0,88,1.268011527,0,0,0,6,1,0,0,0,1,2,0,1,0,7,0,0,0,2,0,1,1,0,31,25,1,0,3,0,1,1,3,2,0,0,0,0,0,0,0,4,2,1,1,3,2,0,14,2,4,0,0,122,1.757925072,"Obama","Democratic",4,31,10,15,2,3,4,8,3,6,4,90,1.296829971
"222",2012,0,2,1,0,6,6,1,4,2,0,0,1,1,0,0,0,0,0,0,0,3,0,0,2,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,35,0.500930299,3,0,1,1,1,0,1,0,2,0,0,0,6,0,7,1,0,4,3,4,1,0,1,0,0,0,4,0,0,1,3,0,2,1,1,1,0,1,1,0,0,0,0,4,1,0,1,0,0,5,5,0,0,16,1,0,0,84,1.202232718,1,0,0,6,3,2,0,0,9,2,0,2,0,12,2,1,3,10,0,2,0,0,42,33,2,2,8,3,2,2,2,1,0,0,0,1,1,1,0,2,1,1,3,2,1,1,34,8,4,0,1,213,3.048518678,"Obama","Democratic",7,54,9,3,4,0,3,9,2,8,6,105,1.502790897
"223",2013,0,2,0,0,9,9,1,6,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,1,0,3,2,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,41,0.633987939,4,0,0,0,2,0,2,0,1,0,1,0,4,0,5,1,0,1,0,3,1,0,1,0,0,0,5,1,0,0,3,0,4,1,0,0,0,0,0,5,2,3,3,7,1,1,2,0,0,2,2,0,0,13,0,0,1,82,1.267975878,1,1,0,11,2,2,0,0,2,4,0,4,0,13,1,0,2,2,0,1,6,0,45,31,1,1,6,1,0,0,1,0,0,0,0,1,4,3,2,1,4,3,1,3,1,0,17,1,2,0,0,181,2.798824803,"Obama","Democratic",2,31,8,11,3,3,1,6,2,9,9,85,1.314365239
"224",2014,0,0,0,0,6,5,4,5,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0.41310121,6,1,2,2,1,2,1,0,0,0,3,0,2,0,15,1,0,10,3,2,2,0,0,1,1,0,5,0,0,0,5,0,3,0,0,0,1,1,0,8,2,5,2,8,3,1,3,0,0,6,6,0,0,16,0,0,0,130,1.917969903,0,0,0,10,0,0,0,0,1,2,0,4,0,11,6,1,1,2,0,1,5,0,39,23,4,2,4,2,0,0,0,0,1,0,0,1,3,2,1,1,2,2,2,3,4,0,9,1,2,1,6,159,2.345824727,"Obama","Democratic",3,48,7,10,2,3,2,6,1,12,7,101,1.490115078
"225",2015,0,1,1,0,2,1,0,4,0,5,1,0,0,0,0,0,0,0,0,1,3,0,0,0,2,1,0,2,0,0,1,1,0,0,2,1,1,0,0,0,0,0,0,0,0,1,0,0,31,0.460829493,3,0,0,1,5,4,2,0,1,0,4,3,3,0,12,0,0,4,2,5,1,0,0,0,0,0,5,0,0,0,5,0,0,2,0,0,0,0,0,9,1,7,5,8,3,1,2,0,0,3,3,0,0,13,0,1,0,118,1.754125167,0,0,0,8,1,0,0,0,2,0,0,9,5,18,1,0,0,1,0,0,2,1,28,18,3,3,3,0,0,0,1,0,0,0,0,0,1,2,1,2,2,2,3,2,2,0,7,3,5,0,1,137,2.03656905,"Obama","Democratic",5,37,6,15,5,1,7,9,5,8,8,106,1.575739557
"226",2016,0,0,0,0,7,4,1,1,0,2,0,0,0,0,0,0,0,0,0,1,4,0,0,0,4,2,0,1,0,0,4,1,0,0,4,2,0,0,0,0,0,0,0,1,1,0,0,0,40,0.735564546,1,0,0,0,0,3,0,0,2,0,3,1,7,0,5,1,0,2,2,3,0,0,0,0,0,0,5,0,0,0,2,0,3,2,2,0,0,0,0,7,0,7,4,5,3,0,0,1,0,3,3,0,1,11,0,1,0,90,1.655020228,0,0,0,1,0,0,0,0,0,2,0,6,0,15,2,0,1,1,0,0,1,1,20,8,1,0,1,1,0,0,1,1,0,0,0,0,2,0,0,1,5,4,1,3,1,0,5,2,0,0,2,89,1.636631114,"Obama","Democratic",3,31,20,3,3,1,3,4,3,7,3,81,1.489518205
"227",2017,0,6,4,2,11,11,0,11,0,0,0,1,1,1,0,0,0,0,0,0,6,0,0,2,3,0,0,8,1,0,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,73,1.449563145,0,0,0,0,0,2,0,0,1,2,2,1,5,1,10,2,0,1,0,1,1,0,0,0,0,0,6,1,0,1,0,0,0,0,0,0,0,1,0,5,5,0,0,4,2,0,2,0,0,0,0,0,0,10,0,2,0,68,1.350277998,0,0,0,3,0,0,0,0,1,1,0,1,0,1,0,1,2,4,0,2,0,0,15,9,0,0,3,1,0,0,0,0,0,0,0,2,3,3,0,0,0,0,2,2,1,0,12,1,6,1,0,77,1.528991263,"Trump","Republican",4,48,2,13,0,2,4,23,6,4,15,121,2.402700556
"228",2018,0,5,1,0,10,8,1,4,0,1,0,0,0,0,0,2,0,0,0,0,1,0,1,1,3,1,0,8,1,0,1,0,0,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,55,1.05973025,1,0,1,1,1,1,0,0,1,1,3,1,7,0,4,1,0,3,1,7,1,0,7,1,1,0,4,1,1,1,6,0,0,1,0,0,0,2,0,9,1,8,6,5,3,1,1,0,0,0,0,0,0,10,0,0,0,104,2.003853565,0,0,0,1,0,0,0,0,0,0,0,1,0,3,3,0,0,0,0,0,1,0,10,6,0,0,1,0,0,0,0,0,1,0,0,2,1,3,2,1,1,1,0,1,1,0,16,0,4,0,3,63,1.213872832,"Trump","Republican",6,55,2,7,1,2,10,15,4,13,7,122,2.350674374
